,lat,lon,timestamp,amenity,tags,name,weight,vancouver
14621,49.2732579,-123.1206894,2019-07-19T19:18:36.000-07:00,bank,"{'brand:wikidata': 'Q5138088', 'addr:province': 'BC', 'official_name': 'Coast Capital Savings Federal Credit Union', 'website': 'https://www.coastcapitalsavings.com', 'air_conditioning': 'yes', 'brand:wikipedia': 'en:Coast Capital Savings', 'addr:postcode': 'V6Z 2V4', 'addr:city': 'Vancovuer', 'addr:housenumber': '120', 'phone': '+16045177000', 'drive_through': 'no', 'opening_hours': 'Mo 09:30-17:00; Tu-Fr 09:30-19:00; Sa 09:30-15:00', 'addr:street': 'Davie Street', 'atm': 'yes', 'brand': 'Coast Capital Savings'}",Coast Capital Savings,2,True
14622,49.2733419,-123.1221805,2019-05-04T04:55:51.000-07:00,community_centre,"{'opening_hours': 'Mo-Fr 09:00-22:00; Sa-Su 09:00-17:00', 'website': 'www.roundhouse.ca'}",Round House Community Centre,2,True
14624,49.2572846,-123.1269819,2015-05-22T06:38:15.000-07:00,restaurant,"{'opening_hours': 'Mo-Fr 07:30-15:00; Sa-Su 08:00-15:00', 'wheelchair': 'limited', 'cuisine': 'breakfast', 'addr:housenumber': '3192', 'addr:street': 'Oak Street'}",De Dutch,5,True
14625,49.256999,-123.1270226,2019-05-04T04:43:01.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 06:00-22:00; Sa-Su 07:00-22:00', 'addr:housenumber': '3208', 'addr:street': 'Oak Street'}",16th Avenue Cafe,5,True
14626,49.2579918,-123.1271695,2014-01-14T19:55:00.000-08:00,restaurant,"{'opening_hours': 'Mo-Su 17:00-22:00', 'cuisine': 'sushi', 'website': 'www.kaijapanese.ca'}",Kai Sushi Bar,5,True
14673,49.2885653,-123.1392527,2018-10-06T20:16:23.000-07:00,cafe,{},Coffee Bogo,5,True
14677,49.252994,-123.1158369,2018-11-14T10:17:11.000-08:00,childcare,{},Acorn - Eight Oaks daycare,2,True
14678,49.2537566,-123.1157576,2018-11-14T10:17:11.000-08:00,childcare,{},Cambie Montessori Children Centre,2,True
14680,49.2809894,-123.0611103,2018-11-15T20:38:47.000-08:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2128', 'phone': '+1-604-251-3322', 'cuisine': 'chinese', 'addr:street': 'East Hastings Street', 'addr:postcode': 'V5L 1V1', 'addr:city': 'Vancouver'}",IPOH Asian House,5,True
14701,49.22701,-123.1287335,2019-07-16T20:38:16.000-07:00,cafe,"{'cuisine': 'bubble_tea;smoothie;fruit_tea', 'brand': 'Jazen Tea'}",Jazen Tea,5,True
14702,49.2811031,-123.1219144,2019-07-16T21:37:02.000-07:00,restaurant,"{'website': 'https://www.poketime.ca', 'opening_hours': 'Mo-Su 10:00-21:00', 'cuisine': 'poke', 'outdoor_seating': 'no', 'addr:street': 'Howe Street', 'payment:debit_cards': 'yes'}",Poke Time,5,True
14704,49.3105467,-123.0828804,2018-08-08T20:30:00.000-07:00,bus_station,"{'wheelchair': 'yes', 'note': 'ICBC building above'}",Lonsdale Quay Bus Loop,5,True
14710,49.2847774,-123.1168853,2018-02-09T04:59:44.000-08:00,restaurant,"{'addr:province': 'British Columbia', 'addr:housenumber': '551', 'phone': '+1-604-681-9168', 'cuisine': 'asian', 'addr:street': 'Howe Street', 'addr:postcode': 'V6C 2C2', 'addr:city': 'Vancouver'}",Joyeaux Café and Restaurant,5,True
14711,49.2756342,-123.1352873,2018-02-11T18:38:42.000-08:00,restaurant,"{'addr:province': 'BC', 'wheelchair': 'yes', 'delivery': 'no', 'website': 'http://www.tententapas.com/', 'cuisine': 'West_Coast_Tapas', 'addr:postcode': 'V6E 1T7', 'takeaway': 'only', 'addr:city': 'Vancouver', 'capacity': '60', 'addr:housenumber': '1010', 'phone': '+1-604-689-7800', 'smoking': 'no', 'addr:street': 'Beach Avenue'}",Ten Ten Tapas,5,True
14729,49.2445292,-123.1257268,2017-09-26T18:43:40.000-07:00,cafe,"{'opening_hours': '06:00-22:00', 'level': '0', 'smoking': 'no'}",Second Cup,5,True
14730,49.2458407,-123.1269344,2017-09-26T18:43:23.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 07:00-16:00', 'smoking': 'no'}",Bean Around the World,5,True
14731,49.2485275,-123.1257618,2017-09-25T02:38:20.000-07:00,post_office,"{'addr:housenumber': '968', 'shop': 'gift', 'addr:street': 'West King Edward Avenue', 'operator': 'Canada Post Corporation'}",Arline's Gifts & Cards,1,True
14744,49.2509753,-123.1270905,2015-05-16T07:04:45.000-07:00,fast_food,{'cuisine': 'sandwich'},Subway,5,True
14745,49.2485254,-123.1256302,2019-07-05T04:00:18.000-07:00,restaurant,"{'opening_hours': 'Mo-Sa 10:30-21:30', 'cuisine': 'sushi', 'addr:housenumber': '960', 'addr:street': 'West King Edward Avenue'}",Osaka Sushi,5,True
14748,49.2644154,-123.1810669,2015-05-23T12:06:14.000-07:00,restaurant,"{'cuisine': 'sushi', 'addr:housenumber': '3431', 'addr:street': 'West Broadway', 'addr:postcode': 'V6R 2B4', 'addr:city': 'Vancouver'}",The Eatery,5,True
14749,49.2843286,-123.1178118,2019-06-14T03:25:14.000-07:00,fast_food,"{'brand:wikidata': 'Q1043486', 'brand:wikipedia': ""en:Carl's Jr."", 'opening_hours': 'Mo-Sa 10:30-21:00; Su 11:30-20:00', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""Carl's Jr.""}",Carl's Jr.,5,True
14751,49.2866738,-123.1283087,2016-07-27T15:29:42.000-07:00,fast_food,"{'cuisine': 'Frozen_Yoghurt', 'addr:housenumber': '1280', 'addr:street': 'Robson Street'}",Yogen Früz,5,True
14753,49.2667256,-123.0967646,2018-02-12T15:11:56.000-08:00,arts_centre,"{'addr:housenumber': '350', 'payment:bitcoin': 'yes', 'addr:street': 'East 2nd Avenue', 'addr:postcode': 'V5T 4R8', 'addr:city': 'Vancouver'}",Aurora Digitalis,2,True
14754,49.2666976,-123.096711,2019-03-22T02:52:39.000-07:00,arts_centre,"{'wheelchair': 'yes', 'addr:housenumber': '350', 'website': 'https://www.hfour.ca/', 'payment:bitcoin': 'yes', 'addr:street': 'East 2nd Avenue', 'addr:postcode': 'V5T 4R8', 'addr:city': 'Vancouver'}",Hfour,2,True
14765,49.2394338,-123.1315051,2018-11-25T07:06:44.000-08:00,shelter,{},Scottish Shelter,0,True
14777,49.2853917,-123.1173168,2017-07-18T00:11:29.000-07:00,food_court,{},International Food Court,5,True
14781,49.2636822,-123.2094849,2014-04-09T00:53:12.000-07:00,restaurant,"{'addr:housenumber': '4150', 'website': 'http://candiataverna.com/', 'cuisine': 'greek', 'addr:street': 'West 10th Avenue', 'addr:postcode': 'V6R 2J1', 'addr:city': 'Vancouver'}",Candia Taverna,5,True
14782,49.2636892,-123.2095787,2018-02-11T18:38:37.000-08:00,restaurant,"{'addr:housenumber': '4512', 'website': 'http://www.sunsushi.ca/', 'phone': '+1-604-222-8868', 'cuisine': 'sushi', 'addr:street': 'West 10th Avenue', 'addr:postcode': 'V6R 2J1', 'addr:city': 'Vancouver'}",Sun Sushi,5,True
14784,49.3073887,-123.0322149,2014-04-12T16:28:09.000-07:00,restaurant,"{'addr:housenumber': '319', 'website': 'http://tourdefeast.com/', 'cuisine': 'french', 'addr:street': 'Mountain Highway', 'source': 'Visited', 'addr:postcode': 'V7J 2K7'}",Tour de Feast,5,True
14795,49.2639057,-123.1494265,2019-01-22T18:45:28.000-08:00,dentist,"{'opening_hours': 'Mo 07:30-16:00; Tu 07:30-17:00; We 07:30-17:30; Th 07:30-19:00; Fr 07:30-17:00; Sa 08:00-16:00; Su, PH Off', 'addr:housenumber': '1955', 'website': 'https://1955dental.com', 'addr:street': 'West Broadway', 'phone': '+1-604-738-1131'}",1955 Dental,0,True
14796,49.2768589,-123.0725838,2019-02-14T10:08:44.000-08:00,leisure,"{'addr:housenumber': '1601', 'website': 'https://vanhack.ca', 'addr:street': 'Venables Street', 'addr:postcode': 'V5L 2H1', 'leisure': 'hackerspace'}",Vancouver Hack Space,5,True
14798,49.281185,-123.1322275,2019-07-17T21:24:14.000-07:00,restaurant,"{'opening_hours': 'Mo-Su 11:00-00:00', 'cuisine': 'chinese', 'outdoor_seating': 'no', 'phone': '+1-604-559-9238', 'takeaway': 'yes'}",Neptune Chinese Kitchen,5,True
14804,49.2692618,-123.043895,2015-09-03T03:33:40.000-07:00,bank,{},RBC Financial Group,2,True
14805,49.2692654,-123.0448768,2018-05-06T07:40:46.000-07:00,bank,"{'name:fr': 'Banque Scotia', 'atm': 'yes', 'level': '1', 'name:zh': '加拿大豐業銀行'}",Scotiabank,2,True
14806,49.2621487,-123.0447635,2010-05-22T23:59:02.000-07:00,fast_food,{'url': 'http://www.mrsub.ca'},Mr. Sub,5,True
14807,49.2619876,-123.0569091,2018-07-03T18:20:09.000-07:00,bank,"{'wheelchair': 'yes', 'atm': 'yes', 'url': 'https://td.via.infonow.net/locator/DrillAction.do?id=9692&featureNumber=2'}",TD Canada Trust,2,True
14808,49.3053018,-123.0316749,2010-05-22T23:59:03.000-07:00,fast_food,{},A&W,5,True
14809,49.305071,-123.0323508,2010-05-22T23:59:03.000-07:00,fuel,{},Petro Canada,3,True
14819,49.2324709,-123.0240186,2019-05-27T03:58:23.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}",Starbucks,5,True
14826,49.2878063,-123.1131471,2019-01-06T06:31:52.000-08:00,embassy,"{'country': 'CH', 'addr:housenumber': '999', 'diplomatic': 'consulate_general', 'website': 'https://www.eda.admin.ch/vancouver', 'name:de': 'Schweizerisches Generalkonsulat', 'addr:street': 'Canada Place', 'addr:unit': '790'}",Consulate General of Switzerland,5,True
14844,49.2834313,-123.114175,2018-02-10T16:17:42.000-08:00,bank,"{'addr:housenumber': '534', 'website': 'http://riacanada.Ca', 'phone': '+1-604-677-7692', 'name:en': 'RIA', 'addr:street': 'Seymour Street', 'addr:postcode': 'V6B 3J5'}",RIA,2,True
14845,49.263685,-123.1332074,2018-02-15T23:57:37.000-08:00,community_centre,"{'addr:housenumber': '1263', 'name:en': 'Canada Service', 'addr:street': 'West Broadway', 'phone': '+1-800-367-5693'}",Canada Service,2,True
14852,49.2807022,-123.1319611,2017-04-15T18:30:00.000-07:00,restaurant,"{'opening_hours': 'Mo-Sa 11:30-23:30; Su 11:30-23:00', 'cuisine': 'greek', 'addr:housenumber': '1124', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Stepho's Greek Restaurant,5,True
14853,49.2802104,-123.1311973,2018-06-18T18:45:40.000-07:00,restaurant,"{'addr:housenumber': '1098', 'internet_access': 'wlan', 'smoking': 'no', 'opening_hours': '24/7', 'cuisine': 'american', 'outdoor_seating': 'no', 'addr:street': 'Davie Street', 'takeaway': 'yes', 'brand': ""Denny's"", 'addr:city': 'Vancouver'}",Denny's - Davie St.,5,True
14854,49.2797668,-123.1304883,2019-06-21T04:10:17.000-07:00,fast_food,"{'opening_hours': 'Mo-Su 00:00-24:00', 'cuisine': 'sandwich', 'addr:housenumber': '1046', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Subway,5,True
14857,49.2754223,-123.0692595,2018-10-26T20:30:11.000-07:00,restaurant,"{'addr:housenumber': '1016', 'phone': '+1-604-251-1155', 'opening_hours': 'Mo-Su 11:30-22:00', 'cuisine': 'japanese;sushi', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5L 3W9', 'addr:city': 'Vancouver'}",Britianna Sushi,5,True
14858,49.2753733,-123.0692541,2019-03-17T02:32:41.000-07:00,restaurant,"{'addr:housenumber': '1018', 'website': 'https://www.thereefrestaurant.com/', 'cuisine': 'caribbean', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5L 3W9', 'addr:city': 'Vancouver'}",The Reef,5,True
14862,49.2253352,-123.0535075,2017-08-13T06:25:04.000-07:00,fast_food,{'cuisine': 'burger'},Wally's Burgers,5,True
14863,49.2836188,-123.1194881,2014-07-03T08:34:42.000-07:00,bank,{},HSBC Bank Canada,2,True
14864,49.2870566,-123.1163208,2018-09-01T01:42:44.000-07:00,bank,"{'addr:housenumber': '900', 'opening_hours': 'Mo-Fr 09:30-16:30', 'addr:street': 'West Hastings Street', 'atm': 'yes', 'addr:postcode': 'V6C 1E1', 'addr:city': 'Vancouver'}",HSBC,2,True
14865,49.2876624,-123.1155926,2018-07-31T00:14:58.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '200', 'website': 'https://roguewetbar.com/', 'cuisine': 'Global', 'addr:street': 'Burrard Street', 'addr:postcode': 'V6C 3L6', 'addr:city': 'Vancouver'}",Rogue Kitchen & Wetbar,5,True
15005,49.2809933,-123.0890396,2019-07-17T18:32:17.000-07:00,community_centre,"{'addr:housenumber': '720', 'addr:street': 'East Hastings Street', 'phone': '+1-604-282-3113', 'addr:postcode': 'V6A 1R5', 'addr:city': 'Vancouver'}",YWCA Cause We Care House,2,True
15110,49.2637515,-123.1563311,2019-05-27T17:39:54.000-07:00,pharmacy,"{'brand:wikidata': 'Q3258955', 'addr:province': 'BC', 'note': 'London Drugs Compass Vending Machine (CVM) (Tickets for Public Transportation)', 'brand:wikipedia': 'en:London Drugs', 'addr:postcode': 'V6K 2E3', 'healthcare': 'pharmacy', 'addr:city': 'Vancouver', 'capacity': '5', 'addr:housenumber': '2230', 'phone': '+1-604-448-4874', 'bicycle_parking': 'stands', 'covered': 'no', 'addr:street': 'West Broadway', 'brand': 'London Drugs'}",London Drugs,0,True
15203,49.2113079,-123.1018558,2019-07-17T18:32:17.000-07:00,fast_food,"{'wheelchair': 'yes', 'addr:housenumber': '203', 'website': 'hifive24.com', 'phone': '+1-604-327-4898', 'drive_through': 'no', 'smoking': 'no', 'opening_hours': '24/7', 'cuisine': 'chicken', 'outdoor_seating': 'yes', 'addr:street': 'Southeast Marine Drive', 'takeaway': 'yes'}",HiFive Chicken 24,5,True
15219,49.2625317,-123.1154144,2017-09-23T23:16:13.000-07:00,bank,{'atm': 'yes'},Vancity,2,True
15223,49.2804784,-123.0978906,2019-07-17T18:32:17.000-07:00,bar,"{'addr:housenumber': '291', 'website': 'https://www.boqueria.ca/', 'internet_access': 'wlan', 'phone': '+1-604-423-4300', 'addr:street': 'East Pender Street', 'addr:postcode': 'V6A 1T8', 'email': 'info@boqueria.ca'}",La Boqueria,5,True
15231,49.2603008,-123.0695134,2019-07-17T21:24:14.000-07:00,language_school,"{'addr:housenumber': '2710', 'language:en': 'main', 'website': 'https://www.mosaicbc.org', 'phone': '+1-604-684-8825', 'level': '3', 'addr:street': 'Commercial Drive', 'fax': '+1-604-684-8859', 'addr:unit': '304'}",Mosaic Language Centre,0,True
15232,49.2602981,-123.0700119,2019-06-07T04:47:20.000-07:00,restaurant,"{'cuisine': 'jamaican', 'addr:housenumber': '2707', 'website': 'http://pizzajerk.ca', 'addr:street': 'Commercial Drive'}",Pizza Jerk,5,True
15233,49.2598808,-123.0700269,2019-07-17T21:24:14.000-07:00,restaurant,"{'phone': '+1-604-446-8881', 'cuisine': 'cuban'}",Varadero Cafe,5,True
15241,49.2255268,-123.1018603,2019-05-23T04:59:37.000-07:00,cafe,"{'brand:wikidata': 'Q175106', 'addr:province': 'BC', 'addr:housenumber': '6507', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'addr:street': 'Main Street', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}",Tim Hortons,5,True
15243,49.2789055,-123.1238063,2019-07-18T15:10:39.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '1039', 'website': 'https://www.banhmitimon.com', 'phone': '+1-604-423-3883', 'opening_hours': 'Mo-Th 11:00-21:00; Fr 11:00-23:00; Sa 12:00-23:00', 'cuisine': 'vietnamese', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z 1L4', 'addr:city': 'Vancouver'}",Banh Mi Timon,5,True
15253,49.2630031,-123.1383472,2019-07-18T18:57:32.000-07:00,restaurant,"{'addr:province': 'BC', 'addr:housenumber': '2566', 'phone': '+16047399440', 'opening_hours': 'Mo-Sa 11:30-22:00 Su 12:30-9:30', 'cuisine': 'sushi;japanese', 'outdoor_seating': 'yes', 'addr:street': 'Granville Street', 'addr:postcode': 'V6H3G8', 'takeaway': 'yes', 'addr:city': 'Vancouver'}",Sushi Van,5,True
15254,49.2776544,-123.125186,2019-07-18T18:49:41.000-07:00,fast_food,"{'brand:wikidata': 'Q839466', 'addr:province': 'BC', 'delivery': 'yes', 'brand:wikipedia': ""en:Domino's Pizza"", 'drive_through': 'no', 'smoking': 'no', 'cuisine': 'pizza', 'short_name': ""Domino's"", 'takeaway': 'yes', 'brand': ""Domino's Pizza"", 'addr:city': 'Vancouver'}",Domino's Pizza,5,True
15255,49.2794772,-123.1229565,2019-07-18T18:49:41.000-07:00,restaurant,"{'addr:province': 'BC', 'cuisine': 'pizza', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",Romano's Pizza,5,True
15256,49.2795915,-123.1227808,2019-07-18T18:49:41.000-07:00,college,"{'addr:province': 'BC', 'addr:housenumber': '987', 'website': 'http://www.newimage.ca/', 'phone': '+18663546243', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z 1L3', 'addr:city': 'Vancouver'}",New Image College,1,True
15260,49.2848648,-123.0659643,2019-07-17T21:24:14.000-07:00,cafe,"{'addr:housenumber': '1875', 'website': 'https://thepieshoppe.ca/', 'shop': 'pastry', 'phone': '+1-604-338-6646', 'opening_hours': 'We-Sa 11:00-18:00; Su 11:00-17:00', 'addr:street': 'Powell Street', 'email': 'thepieshoppeyvr@gmail.com'}",The Pie Shoppe,5,True
15261,49.2848934,-123.0658318,2018-11-26T07:06:17.000-08:00,restaurant,"{'cuisine': 'middle_eastern', 'addr:housenumber': '1889', 'addr:street': 'Powell Street'}",Aleph,5,True
15268,49.2081908,-123.1407777,2019-05-29T17:48:57.000-07:00,post_office,"{'brand:wikidata': 'Q7771029', 'wheelchair': 'yes', 'website': 'http://www.ups.com/', 'brand:wikipedia': 'en:The UPS Store', 'brand': 'The UPS Store', 'operator': 'UPS'}",The UPS Store,1,True
15295,49.2636618,-123.2088804,2018-07-14T07:13:59.000-07:00,bank,"{'addr:housenumber': '4498', 'addr:street': 'West 10th Avenue', 'atm': 'yes', 'addr:postcode': 'V6R 2J1', 'addr:city': 'Vancouver'}",HSBC,2,True
15296,49.263667,-123.2087251,2014-03-27T04:57:07.000-07:00,restaurant,"{'cuisine': 'sushi', 'addr:housenumber': '4480', 'addr:street': 'West 10th Avenue', 'addr:postcode': 'V6R 2H8', 'addr:city': 'Vancouver'}",Hime Sushi,5,True
15297,49.2337891,-123.1166142,2018-12-14T09:20:00.000-08:00,bank,"{'opening_hours': 'Mo-Fr 08:00-20:00; Sa 08:00-16:00; Su 11:00-16:00', 'addr:housenumber': '511', 'addr:street': 'West 41st Avenue', 'atm': 'yes', 'addr:postcode': 'V5Z 2M7'}",TD Canada Trust,2,True
15298,49.2324478,-123.115989,2013-04-01T05:46:07.000-07:00,bank,{'atm': 'yes'},HSBC,2,True
15299,49.2331424,-123.1177695,2018-12-14T09:20:00.000-08:00,bank,"{'addr:province': 'BC', 'addr:housenumber': '650', 'old_name': 'Royal Bank of Canada', 'addr:street': 'West 41st Avenue', 'atm': 'yes', 'addr:city': 'Vancouver'}",RBC Royal Bank,2,True
15300,49.2313286,-123.1189367,2019-03-19T06:05:40.000-07:00,cafe,"{'cuisine': 'coffee_shop', 'website': 'https://www.murchies.com/store/our-locations.html', 'wifi': 'no'}",Murchies Tea & Coffee,5,True
15301,49.2310168,-123.1174667,2013-04-01T05:53:11.000-07:00,pharmacy,{'dispensing': 'yes'},Safeway Pharmacy,0,True
15302,49.233313,-123.1173462,2016-10-11T01:36:25.000-07:00,restaurant,"{'cuisine': 'regional', 'addr:housenumber': '650', 'addr:street': 'West 41st Avenue'}",White Spot,5,True
15342,49.260606,-123.115396,2018-02-10T16:17:29.000-08:00,restaurant,"{'cuisine': 'chinese', 'addr:housenumber': '201 City Square, 555', 'addr:street': 'West 12th Avenue', 'phone': '+1-604-879-8038'}",Kirin Cambie,5,True
15345,49.260983,-123.1157472,2018-11-14T10:27:27.000-08:00,post_office,{},Hye Park Express,1,True
15346,49.2682776,-123.1709034,2019-04-10T16:09:56.000-07:00,cafe,"{'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}",Starbucks,5,True
15347,49.2685244,-123.1709004,2019-03-23T23:43:49.000-07:00,cafe,"{'addr:housenumber': '2959', 'addr:street': 'West 4th Avenue'}",Artistry Coffee Shop & Bistro,5,True
15367,49.2852884,-123.1390222,2017-04-16T02:38:47.000-07:00,fast_food,"{'opening_hours': '24/7', 'wheelchair': 'yes', 'addr:housenumber': '1610', 'addr:street': 'Davie Street', 'internet_access': 'wlan'}",McDonald's,5,True
15368,49.2855264,-123.1394085,2017-04-16T02:39:10.000-07:00,pharmacy,"{'opening_hours': 'Mo-Sa 09:00-22:00; Su 10:00-22:00', 'addr:housenumber': '1650', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",London Drugs,0,True
15392,49.286882,-123.1420929,2019-03-22T02:48:30.000-07:00,restaurant,"{'addr:housenumber': '1210', 'website': 'https://www.milestonesrestaurants.com/', 'contact:phone': '+1-604-662-3431', 'name:en': 'Hook Seabar', 'addr:street': 'Denman Street', 'addr:postcode': 'V6G 2N2'}",Milestones,5,True
15395,49.279771,-123.1299269,2019-06-15T00:47:47.000-07:00,restaurant,"{'opening_hours': 'Mo-Fr 07:00-16:00; Sa,Su 07:00-17:00', 'wheelchair': 'yes', 'addr:housenumber': '1031', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Joe's Grill,5,True
15396,49.2795194,-123.1301024,2019-06-24T19:38:14.000-07:00,fast_food,"{'wheelchair': 'yes', 'addr:housenumber': '1030', 'website': 'http://www.verasburgershack.com/store-locations/', 'contact:phone': '+1-604-893-9370', 'phone': '+1-604-893-8372', 'opening_hours': 'Mo,We,Th 11:00-24:00, Tu,Fr,Sa 11:00-02:00, Su 11:00-22:00', 'addr:street': 'Davie Street', 'addr:postcode': 'V6E 1N2', 'addr:city': 'Vancouver'}",Vera's Burger Shack,5,True
15397,49.2787557,-123.1301016,2019-05-04T04:43:00.000-07:00,cafe,"{'opening_hours': 'Mo-Fr 08:30-19:00; Sa 09:00-19:00', 'addr:housenumber': '1225', 'addr:street': 'Burrard Street', 'phone': '+1-778-862-1394', 'addr:city': 'Vancouver'}",Molli Cafe,5,True
15398,49.2803846,-123.1309375,2017-04-14T16:31:13.000-07:00,cafe,"{'opening_hours': 'Mo-Su 05:30-00:00', 'wheelchair': 'limited', 'addr:housenumber': '1097', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Starbucks,5,True
15400,49.2740455,-123.0693604,2013-03-22T06:54:36.000-07:00,cafe,"{'cuisine': 'italian', 'wifi': 'free', 'source': 'Local Knowledge'}",Joe's Cafe,5,True
